"ccode1","ccode2","year","DR_at_1","DR_at_2","DE","version"
317,160,2000,0,3,1,2006.0999755859375
317,160,2005,0,3,1,2006.0999755859375
317,165,1995,0,0,0,2006.0999755859375
317,165,2000,0,0,0,2006.0999755859375
317,165,2005,0,0,0,2006.0999755859375
317,200,1995,3,3,1,2006.0999755859375
317,200,2000,3,3,1,2006.0999755859375
317,200,2005,3,3,1,2006.0999755859375
317,205,1995,0,0,0,2006.0999755859375
317,205,2000,0,1,1,2006.0999755859375
317,205,2005,3,3,1,2006.0999755859375
317,210,1995,1,3,1,2006.0999755859375
317,210,2000,3,3,1,2006.0999755859375
317,210,2005,3,1,1,2006.0999755859375
317,211,1995,3,3,1,2006.0999755859375
317,211,2000,3,3,1,2006.0999755859375
317,211,2005,3,3,1,2006.0999755859375
317,212,1995,0,0,0,2006.0999755859375
317,212,2000,0,0,0,2006.0999755859375
317,212,2005,0,0,0,2006.0999755859375
317,220,1995,3,3,1,2006.0999755859375
317,220,2000,3,3,1,2006.0999755859375
317,220,2005,3,3,1,2006.0999755859375
317,221,1995,0,0,0,2006.0999755859375
317,221,2000,0,0,0,2006.0999755859375
317,221,2005,0,0,0,2006.0999755859375
317,223,1995,0,0,0,2006.0999755859375
317,223,2000,0,0,0,2006.0999755859375
317,223,2005,0,0,0,2006.0999755859375
317,225,1995,0,3,1,2006.0999755859375
317,225,2000,0,3,1,2006.0999755859375
317,225,2005,3,3,1,2006.0999755859375
317,230,1995,3,3,1,2006.0999755859375
317,230,2000,3,3,1,2006.0999755859375
317,230,2005,3,3,1,2006.0999755859375
317,232,1995,0,0,0,2006.0999755859375
317,232,2000,0,0,0,2006.0999755859375
317,232,2005,0,0,0,2006.0999755859375
317,235,1995,0,3,1,2006.0999755859375
317,235,2000,0,3,1,2006.0999755859375
317,235,2005,0,3,1,2006.0999755859375
317,255,1995,3,3,1,2006.0999755859375
317,255,2000,3,3,1,2006.0999755859375
317,255,2005,3,3,1,2006.0999755859375
317,290,1995,3,3,1,2006.0999755859375
317,290,2000,3,3,1,2006.0999755859375
317,290,2005,3,3,1,2006.0999755859375
317,305,1995,3,3,1,2006.0999755859375
317,305,2000,3,3,1,2006.0999755859375
317,305,2005,3,3,1,2006.0999755859375
317,310,1995,3,3,1,2006.0999755859375
317,310,2000,3,1,1,2006.0999755859375
317,310,2005,3,3,1,2006.0999755859375
317,316,1995,3,3,1,2006.0999755859375
317,316,2000,3,3,1,2006.0999755859375
317,316,2005,3,3,1,2006.0999755859375
317,325,1995,3,3,1,2006.0999755859375
317,325,2000,3,3,1,2006.0999755859375
317,325,2005,3,3,1,2006.0999755859375
317,331,1995,0,0,0,2006.0999755859375
317,331,2000,0,0,0,2006.0999755859375
317,331,2005,0,0,0,2006.0999755859375
317,338,1995,0,0,0,2006.0999755859375
317,338,2000,0,0,0,2006.0999755859375
317,338,2005,0,0,0,2006.0999755859375
317,339,1995,0,0,0,2006.0999755859375
317,339,2000,0,0,0,2006.0999755859375
317,339,2005,0,0,0,2006.0999755859375
317,343,1995,0,0,0,2006.0999755859375
317,343,2000,0,0,0,2006.0999755859375
317,343,2005,0,0,0,2006.0999755859375
317,344,1995,3,3,1,2006.0999755859375
317,344,2000,3,3,1,2006.0999755859375
317,344,2005,3,3,1,2006.0999755859375
317,345,1995,3,3,1,2006.0999755859375
317,345,2000,3,3,1,2006.0999755859375
317,345,2005,3,1,1,2006.0999755859375
317,346,1995,0,0,0,2006.0999755859375
317,346,2000,0,0,0,2006.0999755859375
317,346,2005,0,3,1,2006.0999755859375
317,349,1995,0,0,0,2006.0999755859375
317,349,2000,3,9,1,2006.0999755859375
317,349,2005,3,3,1,2006.0999755859375
317,350,1995,0,3,1,2006.0999755859375
317,350,2000,3,3,1,2006.0999755859375
317,350,2005,3,3,1,2006.0999755859375
317,352,1995,0,3,1,2006.0999755859375
317,352,2000,0,3,1,2006.0999755859375
317,352,2005,0,3,1,2006.0999755859375
317,355,1995,3,3,1,2006.0999755859375
317,355,2000,3,3,1,2006.0999755859375
317,355,2005,3,3,1,2006.0999755859375
317,359,1995,0,0,0,2006.0999755859375
317,359,2000,0,0,0,2006.0999755859375
317,359,2005,0,0,0,2006.0999755859375
317,360,1995,3,3,1,2006.0999755859375
317,360,2000,3,3,1,2006.0999755859375
317,360,2005,3,3,1,2006.0999755859375
317,365,1995,3,3,1,2006.0999755859375
317,365,2000,3,3,1,2006.0999755859375
317,365,2005,3,3,1,2006.0999755859375
317,366,1995,0,0,0,2006.0999755859375
317,366,2000,0,0,0,2006.0999755859375
317,366,2005,0,0,0,2006.0999755859375
317,367,1995,0,0,0,2006.0999755859375
317,367,2000,0,0,0,2006.0999755859375
317,367,2005,0,3,1,2006.0999755859375
317,368,1995,0,0,0,2006.0999755859375
317,368,2000,0,0,0,2006.0999755859375
317,368,2005,0,0,0,2006.0999755859375
317,369,1995,3,3,1,2006.0999755859375
317,369,2000,3,3,1,2006.0999755859375
317,369,2005,3,3,1,2006.0999755859375
317,370,1995,0,0,0,2006.0999755859375
317,370,2000,0,0,0,2006.0999755859375
317,370,2005,0,0,0,2006.0999755859375
317,371,1995,0,0,0,2006.0999755859375
317,371,2000,0,0,0,2006.0999755859375
317,371,2005,0,0,0,2006.0999755859375
317,372,1995,0,0,0,2006.0999755859375
317,372,2000,0,0,0,2006.0999755859375
317,372,2005,0,0,0,2006.0999755859375
317,373,1995,0,0,0,2006.0999755859375
317,373,2000,0,0,0,2006.0999755859375
317,373,2005,0,0,0,2006.0999755859375
317,375,1995,0,1,1,2006.0999755859375
317,375,2000,0,1,1,2006.0999755859375
317,375,2005,3,3,1,2006.0999755859375
317,380,1995,0,3,1,2006.0999755859375
317,380,2000,0,3,1,2006.0999755859375
317,380,2005,3,3,1,2006.0999755859375
317,385,1995,0,1,1,2006.0999755859375
317,385,2000,0,3,1,2006.0999755859375
317,385,2005,3,3,1,2006.0999755859375
317,390,1995,0,1,1,2006.0999755859375
317,390,2000,0,1,1,2006.0999755859375
317,390,2005,3,3,1,2006.0999755859375
317,395,1995,0,0,0,2006.0999755859375
317,395,2000,0,0,0,2006.0999755859375
317,395,2005,0,0,0,2006.0999755859375
317,402,1995,0,0,0,2006.0999755859375
317,402,2000,0,0,0,2006.0999755859375
317,402,2005,0,0,0,2006.0999755859375
317,403,1995,0,0,0,2006.0999755859375
317,403,2000,0,0,0,2006.0999755859375
317,403,2005,0,0,0,2006.0999755859375
317,404,1995,0,0,0,2006.0999755859375
317,404,2000,0,0,0,2006.0999755859375
317,404,2005,0,0,0,2006.0999755859375
317,411,1995,0,0,0,2006.0999755859375
317,411,2000,0,0,0,2006.0999755859375
317,411,2005,0,0,0,2006.0999755859375
317,420,1995,0,0,0,2006.0999755859375
317,420,2000,0,0,0,2006.0999755859375
317,420,2005,0,0,0,2006.0999755859375
317,432,1995,0,0,0,2006.0999755859375
317,432,2000,0,0,0,2006.0999755859375
317,432,2005,0,0,0,2006.0999755859375
317,433,1995,0,0,0,2006.0999755859375
317,433,2000,0,0,0,2006.0999755859375
317,433,2005,0,0,0,2006.0999755859375
317,434,1995,0,0,0,2006.0999755859375
317,434,2000,0,0,0,2006.0999755859375
317,434,2005,0,0,0,2006.0999755859375
317,435,1995,0,0,0,2006.0999755859375
317,435,2000,0,0,0,2006.0999755859375
317,435,2005,0,0,0,2006.0999755859375
317,436,1995,0,0,0,2006.0999755859375
317,436,2000,0,0,0,2006.0999755859375
317,436,2005,0,0,0,2006.0999755859375
317,437,1995,0,0,0,2006.0999755859375
317,437,2000,0,0,0,2006.0999755859375
317,437,2005,0,0,0,2006.0999755859375
317,438,1995,0,0,0,2006.0999755859375
317,438,2000,0,0,0,2006.0999755859375
317,438,2005,0,0,0,2006.0999755859375
317,439,1995,0,0,0,2006.0999755859375
317,439,2000,0,0,0,2006.0999755859375
317,439,2005,0,0,0,2006.0999755859375
317,450,1995,0,0,0,2006.0999755859375
317,450,2000,0,0,0,2006.0999755859375
317,450,2005,0,0,0,2006.0999755859375
317,451,1995,0,0,0,2006.0999755859375
317,451,2000,0,0,0,2006.0999755859375
317,451,2005,0,0,0,2006.0999755859375
317,452,1995,0,0,0,2006.0999755859375
317,452,2000,0,0,0,2006.0999755859375
317,452,2005,0,0,0,2006.0999755859375
317,461,1995,0,0,0,2006.0999755859375
317,461,2000,0,0,0,2006.0999755859375
317,461,2005,0,0,0,2006.0999755859375
317,471,1995,0,0,0,2006.0999755859375
317,471,2000,0,0,0,2006.0999755859375
317,471,2005,0,0,0,2006.0999755859375
317,475,1995,0,3,1,2006.0999755859375
317,475,2000,0,3,1,2006.0999755859375
317,475,2005,0,3,1,2006.0999755859375
317,481,1995,0,0,0,2006.0999755859375
317,481,2000,0,0,0,2006.0999755859375
317,481,2005,0,0,0,2006.0999755859375
317,482,1995,0,0,0,2006.0999755859375
317,482,2000,0,0,0,2006.0999755859375
317,482,2005,0,0,0,2006.0999755859375
317,483,1995,0,0,0,2006.0999755859375
317,483,2000,0,0,0,2006.0999755859375
317,483,2005,0,0,0,2006.0999755859375
317,484,1995,0,0,0,2006.0999755859375
317,484,2000,0,0,0,2006.0999755859375
317,484,2005,0,0,0,2006.0999755859375
317,490,1995,0,0,0,2006.0999755859375
317,490,2000,0,0,0,2006.0999755859375
317,490,2005,0,0,0,2006.0999755859375
317,500,1995,0,0,0,2006.0999755859375
317,500,2000,0,0,0,2006.0999755859375
317,500,2005,0,0,0,2006.0999755859375
317,501,1995,0,9,0,2006.0999755859375
317,501,2000,0,9,0,2006.0999755859375
317,501,2005,0,3,1,2006.0999755859375
317,510,1995,0,0,0,2006.0999755859375
317,510,2000,0,0,0,2006.0999755859375
317,510,2005,0,0,0,2006.0999755859375
317,516,1995,0,0,0,2006.0999755859375
317,516,2000,0,0,0,2006.0999755859375
317,516,2005,0,0,0,2006.0999755859375
317,517,1995,0,0,0,2006.0999755859375
317,517,2000,0,0,0,2006.0999755859375
317,517,2005,0,0,0,2006.0999755859375
317,520,1995,0,0,0,2006.0999755859375
317,520,2000,0,0,0,2006.0999755859375
317,520,2005,0,0,0,2006.0999755859375
317,522,1995,0,0,0,2006.0999755859375
317,522,2000,0,0,0,2006.0999755859375
317,522,2005,0,0,0,2006.0999755859375
317,530,1995,0,0,0,2006.0999755859375
317,530,2000,0,0,0,2006.0999755859375
317,530,2005,0,0,0,2006.0999755859375
317,531,1995,0,0,0,2006.0999755859375
317,531,2000,0,0,0,2006.0999755859375
317,531,2005,0,0,0,2006.0999755859375
317,540,1995,3,9,1,2006.0999755859375
317,540,2000,3,9,1,2006.0999755859375
317,540,2005,3,0,1,2006.0999755859375
317,541,1995,0,0,0,2006.0999755859375
317,541,2000,0,0,0,2006.0999755859375
317,541,2005,0,0,0,2006.0999755859375
317,551,1995,0,0,0,2006.0999755859375
317,551,2000,0,0,0,2006.0999755859375
317,551,2005,0,0,0,2006.0999755859375
317,552,1995,0,3,1,2006.0999755859375
317,552,2000,0,1,1,2006.0999755859375
317,552,2005,0,0,0,2006.0999755859375
317,553,1995,0,0,0,2006.0999755859375
317,553,2000,0,0,0,2006.0999755859375
317,553,2005,0,0,0,2006.0999755859375
317,560,1995,3,3,1,2006.0999755859375
317,560,2000,0,3,1,2006.0999755859375
317,560,2005,0,3,1,2006.0999755859375
317,565,1995,0,0,0,2006.0999755859375
317,565,2000,0,0,0,2006.0999755859375
317,565,2005,0,0,0,2006.0999755859375
317,570,1995,0,0,0,2006.0999755859375
317,570,2000,0,0,0,2006.0999755859375
317,570,2005,0,0,0,2006.0999755859375
317,571,1995,0,0,0,2006.0999755859375
317,571,2000,0,0,0,2006.0999755859375
317,571,2005,0,0,0,2006.0999755859375
317,572,1995,0,0,0,2006.0999755859375
317,572,2000,0,0,0,2006.0999755859375
317,572,2005,0,0,0,2006.0999755859375
317,580,1995,0,0,0,2006.0999755859375
317,580,2000,0,0,0,2006.0999755859375
317,580,2005,0,0,0,2006.0999755859375
317,581,1995,0,0,0,2006.0999755859375
317,581,2000,0,0,0,2006.0999755859375
317,581,2005,0,0,0,2006.0999755859375
317,590,1995,0,0,0,2006.0999755859375
317,590,2000,0,0,0,2006.0999755859375
317,590,2005,0,0,0,2006.0999755859375
317,591,1995,0,0,0,2006.0999755859375
317,591,2000,0,0,0,2006.0999755859375
317,591,2005,0,0,0,2006.0999755859375
317,600,1995,0,0,0,2006.0999755859375
317,600,2000,0,0,0,2006.0999755859375
317,600,2005,0,0,0,2006.0999755859375
317,615,1995,0,1,1,2006.0999755859375
317,615,2000,0,1,1,2006.0999755859375
317,615,2005,0,1,1,2006.0999755859375
317,616,1995,0,0,0,2006.0999755859375
317,616,2000,0,0,0,2006.0999755859375
317,616,2005,0,0,0,2006.0999755859375
317,620,1995,0,3,1,2006.0999755859375
317,620,2000,0,1,1,2006.0999755859375
317,620,2005,3,3,1,2006.0999755859375
317,625,1995,0,0,0,2006.0999755859375
317,625,2000,0,0,0,2006.0999755859375
317,625,2005,0,0,0,2006.0999755859375
317,630,1995,0,1,1,2006.0999755859375
317,630,2000,0,1,1,2006.0999755859375
317,630,2005,0,0,0,2006.0999755859375
317,640,1995,3,1,1,2006.0999755859375
317,640,2000,3,3,1,2006.0999755859375
317,640,2005,3,3,1,2006.0999755859375
317,645,1995,0,9,0,2006.0999755859375
317,645,2000,0,9,0,2006.0999755859375
317,645,2005,0,1,1,2006.0999755859375
317,651,1995,0,3,1,2006.0999755859375
317,651,2000,0,3,1,2006.0999755859375
317,651,2005,0,3,1,2006.0999755859375
317,652,1995,0,1,1,2006.0999755859375
317,652,2000,0,1,1,2006.0999755859375
317,652,2005,0,3,1,2006.0999755859375
317,660,1995,0,0,0,2006.0999755859375
317,660,2000,0,0,0,2006.0999755859375
317,660,2005,0,0,0,2006.0999755859375
317,663,1995,0,0,0,2006.0999755859375
317,663,2000,0,0,0,2006.0999755859375
317,663,2005,0,0,0,2006.0999755859375
317,666,1995,0,3,1,2006.0999755859375
317,666,2000,0,3,1,2006.0999755859375
317,666,2005,0,3,1,2006.0999755859375
317,670,1995,0,0,0,2006.0999755859375
317,670,2000,0,0,0,2006.0999755859375
317,670,2005,0,0,0,2006.0999755859375
317,679,1995,0,0,0,2006.0999755859375
317,679,2000,0,0,0,2006.0999755859375
317,679,2005,0,0,0,2006.0999755859375
317,690,1995,0,0,0,2006.0999755859375
317,690,2000,0,0,0,2006.0999755859375
317,690,2005,0,0,0,2006.0999755859375
317,692,1995,0,0,0,2006.0999755859375
317,692,2000,0,0,0,2006.0999755859375
317,692,2005,0,0,0,2006.0999755859375
317,694,1995,0,0,0,2006.0999755859375
317,694,2000,0,0,0,2006.0999755859375
317,694,2005,0,0,0,2006.0999755859375
317,696,1995,0,1,1,2006.0999755859375
317,696,2000,0,3,1,2006.0999755859375
317,696,2005,0,3,1,2006.0999755859375
317,698,1995,0,0,0,2006.0999755859375
317,698,2000,0,0,0,2006.0999755859375
317,698,2005,0,0,0,2006.0999755859375
317,700,1995,0,9,0,2006.0999755859375
317,700,2000,0,9,0,2006.0999755859375
317,700,2005,0,9,0,2006.0999755859375
317,701,1995,0,0,0,2006.0999755859375
317,701,2000,0,0,0,2006.0999755859375
317,701,2005,0,0,0,2006.0999755859375
317,702,1995,0,0,0,2006.0999755859375
317,702,2000,0,0,0,2006.0999755859375
317,702,2005,0,0,0,2006.0999755859375
317,703,1995,0,0,0,2006.0999755859375
317,703,2000,0,0,0,2006.0999755859375
317,703,2005,0,0,0,2006.0999755859375
317,704,1995,0,0,0,2006.0999755859375
317,704,2000,0,0,0,2006.0999755859375
317,704,2005,0,0,0,2006.0999755859375
317,705,1995,0,0,0,2006.0999755859375
317,705,2000,0,0,0,2006.0999755859375
317,705,2005,0,0,0,2006.0999755859375
317,710,1995,3,3,1,2006.0999755859375
317,710,2000,3,3,1,2006.0999755859375
317,710,2005,3,3,1,2006.0999755859375
317,712,1995,0,0,0,2006.0999755859375
317,712,2000,0,0,0,2006.0999755859375
317,712,2005,0,0,0,2006.0999755859375
317,713,1995,0,0,0,2006.0999755859375
317,713,2000,0,0,0,2006.0999755859375
317,713,2005,0,0,0,2006.0999755859375
317,731,1995,0,0,0,2006.0999755859375
317,731,2000,0,0,0,2006.0999755859375
317,731,2005,0,0,0,2006.0999755859375
317,732,1995,0,3,1,2006.0999755859375
317,732,2000,0,3,1,2006.0999755859375
317,732,2005,0,3,1,2006.0999755859375
317,740,1995,0,3,1,2006.0999755859375
317,740,2000,0,3,1,2006.0999755859375
317,740,2005,3,3,1,2006.0999755859375
317,750,1995,0,3,1,2006.0999755859375
317,750,2000,3,3,1,2006.0999755859375
317,750,2005,3,3,1,2006.0999755859375
317,760,1995,0,0,0,2006.0999755859375
317,760,2000,0,0,0,2006.0999755859375
317,760,2005,0,0,0,2006.0999755859375
317,770,1995,0,0,0,2006.0999755859375
317,770,2000,0,0,0,2006.0999755859375
317,770,2005,0,0,0,2006.0999755859375
317,771,1995,0,0,0,2006.0999755859375
317,771,2000,0,0,0,2006.0999755859375
317,771,2005,0,0,0,2006.0999755859375
317,775,1995,0,0,0,2006.0999755859375
317,775,2000,0,0,0,2006.0999755859375
317,775,2005,0,0,0,2006.0999755859375
317,780,1995,0,0,0,2006.0999755859375
317,780,2000,0,0,0,2006.0999755859375
317,780,2005,0,0,0,2006.0999755859375
317,781,1995,0,0,0,2006.0999755859375
317,781,2000,0,0,0,2006.0999755859375
317,781,2005,0,0,0,2006.0999755859375
317,790,1995,0,0,0,2006.0999755859375
317,790,2000,0,0,0,2006.0999755859375
317,790,2005,0,0,0,2006.0999755859375
317,800,1995,0,3,1,2006.0999755859375
317,800,2000,0,3,1,2006.0999755859375
317,800,2005,0,3,1,2006.0999755859375
317,811,1995,0,0,0,2006.0999755859375
317,811,2000,0,0,0,2006.0999755859375
317,811,2005,0,0,0,2006.0999755859375
317,812,1995,0,0,0,2006.0999755859375
317,812,2000,0,0,0,2006.0999755859375
317,812,2005,0,0,0,2006.0999755859375
317,816,1995,0,3,1,2006.0999755859375
317,816,2000,0,3,1,2006.0999755859375
317,816,2005,0,3,1,2006.0999755859375
317,820,1995,0,0,0,2006.0999755859375
317,820,2000,0,0,0,2006.0999755859375
317,820,2005,0,3,1,2006.0999755859375
317,830,1995,0,0,0,2006.0999755859375
317,830,2000,0,0,0,2006.0999755859375
317,830,2005,0,0,0,2006.0999755859375
317,835,1995,0,0,0,2006.0999755859375
317,835,2000,0,0,0,2006.0999755859375
317,835,2005,0,0,0,2006.0999755859375
317,840,1995,0,0,0,2006.0999755859375
317,840,2000,0,0,0,2006.0999755859375
317,840,2005,0,0,0,2006.0999755859375
317,850,1995,0,9,0,2006.0999755859375
317,850,2000,3,3,1,2006.0999755859375
317,850,2005,3,3,1,2006.0999755859375
317,860,2005,0,0,0,2006.0999755859375
317,900,1995,0,1,1,2006.0999755859375
317,900,2000,0,1,1,2006.0999755859375
317,900,2005,0,3,1,2006.0999755859375
317,910,1995,0,0,0,2006.0999755859375
317,910,2000,0,0,0,2006.0999755859375
317,910,2005,0,0,0,2006.0999755859375
317,920,1995,0,0,0,2006.0999755859375
317,920,2000,0,0,0,2006.0999755859375
317,920,2005,0,0,0,2006.0999755859375
317,935,1995,0,0,0,2006.0999755859375
317,935,2000,0,0,0,2006.0999755859375
317,935,2005,0,0,0,2006.0999755859375
317,940,1995,0,0,0,2006.0999755859375
317,940,2000,0,0,0,2006.0999755859375
317,940,2005,0,0,0,2006.0999755859375
317,946,2000,0,0,0,2006.0999755859375
317,946,2005,0,0,0,2006.0999755859375
317,947,2000,0,0,0,2006.0999755859375
317,947,2005,0,0,0,2006.0999755859375
317,950,1995,0,0,0,2006.0999755859375
317,950,2000,0,0,0,2006.0999755859375
317,950,2005,0,0,0,2006.0999755859375
317,955,2000,0,0,0,2006.0999755859375
317,955,2005,0,0,0,2006.0999755859375
317,970,2000,0,0,0,2006.0999755859375
317,970,2005,0,0,0,2006.0999755859375
317,983,1995,0,0,0,2006.0999755859375
317,983,2000,0,0,0,2006.0999755859375
317,983,2005,0,0,0,2006.0999755859375
317,986,1995,0,0,0,2006.0999755859375
317,986,2000,0,0,0,2006.0999755859375
317,986,2005,0,0,0,2006.0999755859375
317,987,1995,0,0,0,2006.0999755859375
317,987,2000,0,0,0,2006.0999755859375
317,987,2005,0,0,0,2006.0999755859375
317,990,1995,0,0,0,2006.0999755859375
317,990,2000,0,0,0,2006.0999755859375
317,990,2005,0,0,0,2006.0999755859375
325,2,1817,0,0,0,2006.0999755859375
325,2,1824,0,0,0,2006.0999755859375
325,2,1827,0,2,1,2006.0999755859375
325,2,1832,0,0,0,2006.0999755859375
325,2,1836,0,0,0,2006.0999755859375
325,2,1840,1,1,1,2006.0999755859375
325,2,1844,1,1,1,2006.0999755859375
325,2,1849,1,1,1,2006.0999755859375
325,2,1854,1,1,1,2006.0999755859375
325,2,1859,2,1,1,2006.0999755859375
325,2,1864,2,2,1,2006.0999755859375
325,2,1869,2,2,1,2006.0999755859375
325,2,1874,2,2,1,2006.0999755859375
325,2,1879,2,2,1,2006.0999755859375
325,2,1884,2,2,1,2006.0999755859375
325,2,1889,2,2,1,2006.0999755859375
325,2,1894,3,3,1,2006.0999755859375
325,2,1899,3,3,1,2006.0999755859375
325,2,1904,3,3,1,2006.0999755859375
325,2,1909,3,3,1,2006.0999755859375
325,2,1914,3,3,1,2006.0999755859375
325,2,1920,3,3,1,2006.0999755859375
325,2,1925,3,3,1,2006.0999755859375
325,2,1930,3,3,1,2006.0999755859375
325,2,1935,3,3,1,2006.0999755859375
325,2,1940,3,3,1,2006.0999755859375
325,2,1950,9,9,1,2006.0999755859375
325,2,1955,9,9,1,2006.0999755859375
325,2,1960,9,9,1,2006.0999755859375
325,2,1965,9,0,1,2006.0999755859375
325,2,1970,3,3,1,2006.0999755859375
325,2,1975,3,3,1,2006.0999755859375
325,2,1980,3,3,1,2006.0999755859375
325,2,1985,3,3,1,2006.0999755859375
325,2,1990,3,3,1,2006.0999755859375
325,2,1995,3,3,1,2006.0999755859375
325,2,2000,3,3,1,2006.0999755859375
325,2,2005,3,3,1,2006.0999755859375
325,20,1920,0,0,0,2006.0999755859375
325,20,1925,0,0,0,2006.0999755859375
325,20,1930,0,0,0,2006.0999755859375
325,20,1935,0,0,0,2006.0999755859375
325,20,1940,0,0,0,2006.0999755859375
325,20,1950,9,9,1,2006.0999755859375
325,20,1955,9,9,1,2006.0999755859375
325,20,1960,9,9,1,2006.0999755859375
325,20,1965,9,9,1,2006.0999755859375
325,20,1970,3,3,1,2006.0999755859375
325,20,1975,3,3,1,2006.0999755859375
325,20,1980,3,3,1,2006.0999755859375
325,20,1985,3,3,1,2006.0999755859375
325,20,1990,3,3,1,2006.0999755859375
325,20,1995,3,3,1,2006.0999755859375
325,20,2000,3,3,1,2006.0999755859375
325,20,2005,3,3,1,2006.0999755859375
325,31,1975,0,0,0,2006.0999755859375
325,31,1980,0,0,0,2006.0999755859375
325,31,1985,0,0,0,2006.0999755859375
325,31,1990,0,0,0,2006.0999755859375
325,31,1995,0,0,0,2006.0999755859375
325,31,2000,0,0,0,2006.0999755859375
325,31,2005,0,0,0,2006.0999755859375
325,40,1904,9,9,0,2006.0999755859375
325,40,1909,9,9,0,2006.0999755859375
325,40,1914,9,9,0,2006.0999755859375
325,40,1920,9,9,0,2006.0999755859375
325,40,1925,9,9,0,2006.0999755859375
325,40,1930,9,9,0,2006.0999755859375
325,40,1935,2,2,1,2006.0999755859375
325,40,1940,2,2,1,2006.0999755859375
325,40,1950,9,9,1,2006.0999755859375
325,40,1955,9,9,1,2006.0999755859375
325,40,1960,9,9,1,2006.0999755859375
325,40,1965,9,9,1,2006.0999755859375
325,40,1970,3,3,1,2006.0999755859375
325,40,1975,0,3,1,2006.0999755859375
325,40,1980,3,3,1,2006.0999755859375
325,40,1985,3,3,1,2006.0999755859375
325,40,1990,3,3,1,2006.0999755859375
325,40,1995,3,3,1,2006.0999755859375
325,40,2000,3,3,1,2006.0999755859375
325,40,2005,3,3,1,2006.0999755859375
325,41,1859,0,0,0,2006.0999755859375
325,41,1864,0,0,0,2006.0999755859375
325,41,1869,0,0,0,2006.0999755859375
325,41,1874,0,0,0,2006.0999755859375
325,41,1879,0,0,0,2006.0999755859375
325,41,1884,0,0,0,2006.0999755859375
325,41,1889,0,0,0,2006.0999755859375
325,41,1894,0,0,0,2006.0999755859375
325,41,1899,0,2,1,2006.0999755859375
325,41,1904,0,2,1,2006.0999755859375
325,41,1909,0,2,1,2006.0999755859375
325,41,1914,0,2,1,2006.0999755859375
325,41,1935,2,0,1,2006.0999755859375
325,41,1940,2,2,1,2006.0999755859375
325,41,1950,9,9,1,2006.0999755859375
325,41,1955,0,9,1,2006.0999755859375
325,41,1960,9,0,1,2006.0999755859375
325,41,1965,9,9,1,2006.0999755859375
325,41,1970,3,0,1,2006.0999755859375
325,41,1975,3,1,1,2006.0999755859375
325,41,1980,3,3,1,2006.0999755859375
325,41,1985,3,3,1,2006.0999755859375
325,41,1990,3,3,1,2006.0999755859375
325,41,1995,3,0,1,2006.0999755859375
325,41,2000,1,0,1,2006.0999755859375
325,41,2005,1,0,1,2006.0999755859375
325,42,1894,0,0,0,2006.0999755859375
325,42,1899,0,2,1,2006.0999755859375
325,42,1904,2,2,1,2006.0999755859375
325,42,1909,0,2,1,2006.0999755859375
325,42,1914,1,2,1,2006.0999755859375
325,42,1925,2,2,1,2006.0999755859375
325,42,1930,2,2,1,2006.0999755859375
325,42,1935,2,2,1,2006.0999755859375
325,42,1940,2,2,1,2006.0999755859375
325,42,1950,9,9,1,2006.0999755859375
325,42,1955,9,9,1,2006.0999755859375
325,42,1960,9,9,1,2006.0999755859375
325,42,1965,9,9,1,2006.0999755859375
325,42,1970,3,3,1,2006.0999755859375
325,42,1975,3,3,1,2006.0999755859375
325,42,1980,3,3,1,2006.0999755859375
325,42,1985,3,3,1,2006.0999755859375
325,42,1990,3,3,1,2006.0999755859375
325,42,1995,3,3,1,2006.0999755859375
325,42,2000,3,3,1,2006.0999755859375
325,42,2005,1,3,1,2006.0999755859375
325,51,1965,0,0,0,2006.0999755859375
325,51,1970,0,0,0,2006.0999755859375
325,51,1975,3,0,1,2006.0999755859375
325,51,1980,3,0,1,2006.0999755859375
325,51,1985,0,0,0,2006.0999755859375
325,51,1990,0,0,0,2006.0999755859375
325,51,1995,0,3,1,2006.0999755859375
325,51,2000,0,3,1,2006.0999755859375
325,51,2005,0,0,0,2006.0999755859375
325,52,1965,0,0,0,2006.0999755859375
325,52,1970,0,0,0,2006.0999755859375
325,52,1975,3,0,1,2006.0999755859375
325,52,1980,3,3,1,2006.0999755859375
325,52,1985,0,0,0,2006.0999755859375
325,52,1990,0,0,0,2006.0999755859375
325,52,1995,0,0,0,2006.0999755859375
325,52,2000,0,0,0,2006.0999755859375
325,52,2005,0,0,0,2006.0999755859375
325,53,1970,0,0,0,2006.0999755859375
325,53,1975,0,0,0,2006.0999755859375
325,53,1980,0,3,1,2006.0999755859375
325,53,1985,0,0,0,2006.0999755859375
325,53,1990,0,0,0,2006.0999755859375
325,53,1995,0,0,0,2006.0999755859375
325,53,2000,0,0,0,2006.0999755859375
325,53,2005,0,0,0,2006.0999755859375
325,54,1980,0,0,0,2006.0999755859375
325,54,1985,0,0,0,2006.0999755859375
325,54,1990,0,0,0,2006.0999755859375
325,54,1995,0,0,0,2006.0999755859375
325,54,2000,3,0,1,2006.0999755859375
325,54,2005,0,0,0,2006.0999755859375
325,55,1975,0,0,0,2006.0999755859375
325,55,1980,0,3,1,2006.0999755859375
325,55,1985,0,0,0,2006.0999755859375
325,55,1990,0,0,0,2006.0999755859375
325,55,1995,0,0,0,2006.0999755859375
325,55,2000,0,0,0,2006.0999755859375
